movieId,title_cast,director,runtime,budget,plot_keywords
5908,Asia Argento|Jean Shepard|Herbert Fritsch|Gianluca Arcopinto|Joe Coleman|Francesca d'Aloja|Vera Gemma|Justinian Kfoury|Daria Nicolodi|Schooly-D|Selen|Alessandro Villari|Leo Gullotta|Paolo Bonacelli|David D'Ingeo,Asia Argento,91,NA,sexy woman|lesbian seduces a straight woman|reference to harvey weinstein|casting couch
"5909,Ken'ichi Endô|Shungiku Uchida|Kazushi Watanabe|Jun Mutô|Fujiko|Shôko Nakahara|Ikkô Suzuki,Itaru Era,84,""JPY7,000,000"",prostitute|sex|mysterious stranger|cult film"
5910,NA,NA,NA,NA,NA
5911,Wall of Voodoo|Stan Ridgway|Marc Moreland|Chas T. Gray|Bruce Moreland|Joe Nanini|Toyah Willcox|Joel Bogen|Pete Bush|Charlie Francis|Steve Bray|John Cooper Clarke|Orchestral Manoeuvres in the Dark|Paul Humphreys|Andy McCluskey,Derek Burbidge,96,NA,psychotronic film|band|rock music|punk
5912,NA,NA,NA,NA,NA
5913,NA,NA,NA,NA,NA
5914,NA,NA,NA,NA,NA
5915,NA,NA,NA,NA,NA
5916,NA,NA,NA,NA,NA
5917,NA,NA,NA,NA,NA
5918,NA,NA,NA,NA,NA
5919,NA,NA,NA,NA,NA
5920,NA,NA,NA,NA,NA
5921,NA,NA,NA,NA,NA
5922,NA,NA,NA,NA,NA
5923,NA,NA,NA,NA,NA
5924,NA,NA,NA,NA,NA
5925,NA,NA,NA,NA,NA
5926,NA,NA,NA,NA,NA
5927,NA,NA,NA,NA,NA
5928,NA,NA,NA,NA,NA
5929,NA,NA,NA,NA,NA
5930,NA,NA,NA,NA,NA
5931,NA,NA,NA,NA,NA
5932,NA,NA,NA,NA,NA
5933,NA,NA,NA,NA,NA
5934,NA,NA,NA,NA,NA
5935,NA,NA,NA,NA,NA
5936,NA,NA,NA,NA,NA
5937,NA,NA,NA,NA,NA
5938,NA,NA,NA,NA,NA
5939,Cüneyt Arkin|Aytekin Akkaya|Füsun Uçar|Hüseyin Peyda|Necla Fide|Mehmet Ugur|Kadir Kök|Aydin Haberdar|Yadigar Ejder|Hikmet Tasdemir,Robert Aldrich,91,NA,copyright infringement|unintentional humor|child strangling|dead children
5940,NA,NA,NA,NA,NA
"5941,Nick Cannon|Zoe Saldana|Orlando Jones|Leonard Roberts|GQ|Jason Weaver|Earl Poitier|Candace Carey|Shay Roundtree|Miguel A. Gaetan|J. Anthony Brown|Afemo Omilami|Angela Elayne Gibbs|Tyreese Burnett|Brandon Hirsch,Shawn Schepps,118,""$20,000,000"",drummer|university|drumline|fish out of water"
5942,Rob Schneider|Anna Faris|Matthew Lawrence|Eric Christian Olsen|Robert Davi|Melora Hardin|Alexandra Holden|Rachel McAdams|Maritza Murray|Fay Hauser|Jodi Long|Tia Mowry-Hardrict|Tamera Mowry-Housley|Lee Garlington|Angie Stone,Tom Brady,104,NA,crossdresser|switching bodies|pole dancing|transgender
"5943,Jennifer Lopez|Ralph Fiennes|Natasha Richardson|Stanley Tucci|Tyler Posey|Frances Conroy|Chris Eigeman|Amy Sedaris|Marissa Matrone|Priscilla Lopez|Bob Hoskins|Lisa Roberts Gillan|Maddie Corman|Sharon Wilkins|Jayne Houdyshell,John Hughes,105,""$55,000,000"",place name in title|brooklyn new york city|hotel|maid"
"5944,Patrick Stewart|Jonathan Frakes|Brent Spiner|LeVar Burton|Michael Dorn|Marina Sirtis|Gates McFadden|Tom Hardy|Ron Perlman|Shannon Cochran|Dina Meyer|Jude Ciccolella|Alan Dale|John Berg|Michael Owen,Gene Roddenberry,116,""$60,000,000"",starship versus starship|based on cult favorite|fictional war|universe"
"5945,Jack Nicholson|Kathy Bates|Hope Davis|Dermot Mulroney|June Squibb|Howard Hesseman|Harry Groener|Connie Ray|Len Cariou|Mark Venhuizen|Cheryl Hamada|Phil Reeves|Matt Winston|James M. Connor|Jill Anderson,Louis Begley,125,""$30,000,000"",minden nebraska|retirement party|recreational vehicle|omaha nebraska"
5946,Juan José Ballesta|Pablo Galán|Alberto Jiménez|Manuel Morón|Ana Wagener|Nieve de Medina|Gloria Muñoz|Javier Lago|Omar Muñoz|Soledad Osorio|Alfonso Vallejo|Manolo Caro|Juan Carlos Martín|Máximo Jiménez|Miguel Ángel Gutiérrez,Achero Mañas,88,NA,classmate|school|friendship|running away
"5947,Sophie Vavasseur|Niall Beagan|Hugh McDonagh|Pierce Brosnan|Mairead Devlin|Frank Kelly|Clare Mullen|Alvaro Lucchesi|Garrett Keogh|Daithi O'Suilleabhain|Andrea Irvine|Marian Quinn|Karen Ardiff|Julianna Margulies|Bosco Hogan,Paul Pender,94,""$10,000,000"",character name as title|children|court|judge"
5948,Sigourney Weaver|Anthony LaPaglia|Irene Walsh|Jim Simpson|Charlotte Simpson|Julian Trompeter|Katharine Schreiber|Lucas DeBassac|Joshua Ross|Alfredo Narciso|Julia Nelson Black|David Nelson Black|Anthony Bonaventura|Marcus Collins|Tim Cummings,Anne Nelson,84,NA,eulogy|voice over narration|kitchen|dance
5949,Leonardo Sbaraglia|Eusebio Poncela|Mónica López|Antonio Dechent|Max von Sydow|Guillermo Toledo|Alber Ponte|Andrea San Vicente|Jesús Noguero|Ramón Serrada|Marisa Lull|Luis Mesonero|Pedro Beitia|Jaime Losada|Susana Lazaro,Juan Carlos Fresnadillo,108,NA,supernatural power|luck|sole survivor|running blindfolded
"5950,Frank Whaley|Carla Gugino|Ethan Hawke|Lynn Cohen|Jillian Stacom|Spelman M. Beaubrun|Mark Birch|Jefferson Breland|Seth Buchwald|Frankie Dellarosa|George Demas|Tony Devon|John Elsen|Mitchell Greenberg|Laura Jordan,Jonathan Marc Sherman,96,""$1,500,000"",based on play"
5951,Samantha Morton|Kathleen McDermott|Paul Popplewell|Ruby Milton|Dolly Wells|Dan Cadan|Carolyn Calder|Raife Patrick Burchell|Steve Cardwell|Bryan Dick|El Carrette|Andrew Flanagan|Des Hamilton|Mette Karlsvik|Andrew Knowles,Lynne Ramsay,97,NA,christmas|ibiza|two women in bath tub|female rear nudity
"5952,Bruce Allpress|Sean Astin|John Bach|Sala Baker|Cate Blanchett|Orlando Bloom|Billy Boyd|Jed Brophy|Sam Comery|Brad Dourif|Calum Gittins|Bernard Hill|Bruce Hopkins|Paris Howe Strewe|Christopher Lee,J.R.R. Tolkien,179,""$94,000,000"",middle earth|wizard|mission|hobbit"
5953,Wen Jiang|Hongbo Jiang|Teruyuki Kagawa|Ding Yuan|Zhijun Cong|Zi Xi|Haibin Li|Kenya Sawada|Weidong Cai|Lianmei Chen|Yoshimoto Miyaji|Qiang Chen|David Wu|Shu Chen|Jianquan Shi,Wen Jiang,139,NA,hitting one's head|log|army|japanese occupation of china
"5954,Edward Norton|Philip Seymour Hoffman|Barry Pepper|Rosario Dawson|Anna Paquin|Brian Cox|Tony Siragusa|Levani|Tony Devon|Misha Kuznetsov|Isiah Whitlock Jr.|Michael Genet|Patrice O'Neal|Al Palagonia|Aaron Stanford,David Benioff,135,""$5,000,000"",drug dealing|dream|bar|nightclub"
"5955,Derek Luke|Malcolm David Kelley|Cory Hodges|Denzel Washington|Joy Bryant|Salli Richardson-Whitfield|Leonard Earl Howze|Kente Scott|Kevin Connolly|Rainoldo Gooding|Novella Nelson|Stephen Snedden|Leo Nepomuceno|Sung Kang|Cordell Stokes,Antwone Fisher,120,""$12,500,000"",character name as title|based on real person|man|psychiatrist"
"5956,Leonardo DiCaprio|Daniel Day-Lewis|Cameron Diaz|Jim Broadbent|John C. Reilly|Henry Thomas|Liam Neeson|Brendan Gleeson|Gary Lewis|Stephen Graham|Eddie Marsan|Alec McCowen|David Hemmings|Lawrence Gilliard Jr.|Cara Seymour,Jay Cocks,167,""$100,000,000"",gangster|new york city|political corruption|butcher"
"5957,Sandra Bullock|Hugh Grant|Alicia Witt|Dana Ivey|Robert Klein|Heather Burns|David Haig|Dorian Missick|Joseph Badalucco Jr.|Jonathan Dokuchitz|Veanne Cox|Janine LaManna|Iraida Polanco|Charlotte Maier|Katheryn Winnick,Marc Lawrence,101,""$60,000,000"",donald trump character|reference to the new york mets|reference to the san francisco giants|community center"
"5958,Lacey Chabert|Tom Kane|Cree Summer|Tim Curry|Lynn Redgrave|Jodi Carlisle|Danielle Harris|Flea|Crystal Scales|Kimberly Brooks|Alfre Woodard|Brock Peters|Melissa Greenspan|Alexandra Boyd|Moira Quirk,Jeff McGrath,85,""$25,000,000"",family character name in title|safari|shaman|chimpanzee"
"5959,Dan Leis|Jason Patric|Lloyd Adams|Meagan Issa|Lina Giornofelice|A.C. Peterson|Karen Robinson|Chi McBride|Booth Savage|Alan Van Sprang|Gavyn Donaldson|Myles Donaldson|Krista Bridges|Ray Liotta|Thomas Patrice,Joe Carnahan,105,""$6,500,000"",trash|cop|urban decay|pregnant woman"
5960,NA,NA,NA,NA,NA
5961,NA,NA,NA,NA,NA
"5962,Madonna|Michael Forest|Joe Mantegna|Charles Hallahan|Mark Rolston|Richard Riehle|D. Scot Douglas|Mario DePriest|John DeLay|Ross Huffman-Kerr|Anne Archer|Willem Dafoe|Mark C. Vincent|Frank Roberts|Julianne Moore,Brad Mirman,99,""$30,000,000"",erotic thriller|dysfunctional marriage|adultery|woman on top"
5963,NA,NA,NA,NA,NA
"5964,Gene Hackman|Mikhail Baryshnikov|Kurtwood Smith|Terry O'Quinn|Daniel von Bargen|Oleg Rudnik|Géraldine Danon|Nadim Sawalha|Michael Tomlinson|Howard McGillin|Louis Eppolito|Toby Eckholt|Elsa O'Toole|Kate Harper|Shane Rimmer,Nicholas Meyer,98,""$18,000,000"",gay bar|reference to arizona|lake havasu arizona|counterfeiting"
5965,NA,NA,NA,NA,NA
5966,NA,NA,NA,NA,NA
5967,NA,NA,NA,NA,NA
5968,Alec Baldwin|Cecilia Pérez-Cervera|Georgie Cranford|Edward Saxon|José Pérez|Obba Babatundé|Fred Ward|Jennifer Jason Leigh|Charles Napier|Matt Ingersoll|Jack G. Spirtos|Raphael Rey Gomez|Tony Paris|Wendy Thorlakson|William Taylor Anderson Jr.,Charles Willeford,97,NA,neo noir|prostitute|girl stripped down to panties|female frontal nudity
5969,Dan Aykroyd|Jamie Lee Curtis|Anna Chlumsky|Austin O'Brien|Richard Masur|Christine Ebersole|JD Souther|Angeline Ball|Aubrey Morris|Gerrit Graham|Anthony R. Jones|Ben Stein|Keone Young|Richard Beymer|Jodie Markell,Laurice Elehwany,99,NA,numbered sequel|teenage protagonist|female protagonist|teenage girl
"5970,Dan Aykroyd|Jamie Lee Curtis|Macaulay Culkin|Anna Chlumsky|Richard Masur|Griffin Dunne|Ann Nelson|Peter Michael Goetz|Jane Hallaren|Anthony R. Jones|Tom Villard|Lara Steinick|Kristian Truelsen|David Caprita|Jody Wilson,Laurice Elehwany,102,""$17,000,000"",best friend|11 year old|receptionist|first crush"
5971,NA,NA,NA,NA,NA
5972,NA,NA,NA,NA,NA
"5973,Bruce Campbell|Jeremy Roberts|Anita Barone|William Stanford Davis|Gordon Jennison Noice|Art LaFleur|Dana Craig|Curtis Taylor|Bridget Hoffman|Jules Desjarlais|David Kirkwood|James Rose|Butch|Paul Harris|Jack Perez,Josh Becker,70,""$130,000"",real time|safecracker|laundry|getaway driver"
5974,NA,NA,NA,NA,NA
5975,NA,NA,NA,NA,NA
5976,Dylan McDermott|Tom Sizemore|Sharon Stone|Ron Karabatsos|Charles Finch|Mary Woronov|David Q. Combs|Vanna Bonta|Elizabeth Whitcraft|Phoebe Stone|Shawne Rowe|Richard Zavaglia|Jillian McWhirter|Brett Cullen,Yolande Turner,95,NA,man wrapped in a towel|reference to t. s. elliot|tenant|mansion
5977,NA,NA,NA,NA,NA
5978,NA,NA,NA,NA,NA
5979,NA,NA,NA,NA,NA
5980,NA,NA,NA,NA,NA
5981,NA,NA,NA,NA,NA
5982,Summer Phoenix|Ian Holm|Fabrice Desplechin|Akbar Kurtha|Frances Barber|László Szabó|Hilary Sesta|Claudia Solti|Berna Raif|Paul Regan|Arnold Brown|Leon Lissek|Ian Bartholomew|Samantha Lavelle|Paul Ritter,Emmanuel Bourdieu,NA,NA,character name as title|two word title|esther kahn character|artistic creation
5983,NA,NA,NA,NA,NA
5984,NA,NA,NA,NA,NA
"5985,Shah Rukh Khan|Kareena Kapoor|Danny Denzongpa|Hrishitaa Bhatt|Rahul Dev|Ajith Kumar|Gerson Da Cunha|Subhashini Ali|Umesh Mehra|Sooraj Balaji|Johnny Lever|Raghuvir Yadav|Suresh Menon|Shilpa Mehta|Rajlaxmi R. Roy,Saket Chaudhary,169,""INR130,000,000"",indian history|character name as title|one word title|prince"
5986,NA,NA,NA,NA,NA
5987,Sadie Frost|Jonny Lee Miller|Jude Law|Ray Winstone|Kathy Burke|Sean Pertwee|Denise Van Outen|Rhys Ifans|Dominic Anciano|Ray Burdis|John Beckett|Trevor Laird|William Scully|Perry Benson|Mark Burdis,Ray Burdis,103,NA,stabbed in the stomach|shot in the head|gang member|cocaine
5988,NA,NA,NA,NA,NA
"5989,Leonardo DiCaprio|Tom Hanks|Christopher Walken|Martin Sheen|Nathalie Baye|Amy Adams|James Brolin|Brian Howe|Frank John Hughes|Steve Eastin|Chris Ellis|John Finn|Jennifer Garner|Nancy Lenehan|Ellen Pompeo,Steven Spielberg,141,""$52,000,000"",race against time|mother son relationship|con|scam"
"5990,Roberto Benigni|Nicoletta Braschi|Mino Bellei|Carlo Giuffrè|Peppe Barra|Franco Javarone|Max Cavallari|Bruno Arena|Corrado Pani|Kim Rossi Stuart|Luis Molteni|Alessandro Bergonzoni|Alfredo Cavazzoni|Vincenzo Bonanno|Marco Tullio Cau,Roberto Benigni,108,""EUR40,000,000"",character name as title|pinocchio character|fairy|cricket the insect"
"5991,Taye Diggs|Cliff Saunders|Catherine Zeta-Jones|Renée Zellweger|Dominic West|Jayne Eastwood|Bruce Beaton|Roman Podhora|John C. Reilly|Colm Feore|Rob Smith|Sean Wayne Doyle|Steve Behal|Robbie Rox|Chita Rivera,Bill Condon,113,""$45,000,000"",prison|newspaper|bad girl|jazz age"
"5992,Nicole Kidman|Julianne Moore|Meryl Streep|Stephen Dillane|Miranda Richardson|George Loftus|Charley Ramm|Sophie Wyburd|Lyndsey Marshal|Linda Bassett|Christian Coulson|Michael Culkin|John C. Reilly|Jack Rovello|Toni Collette,Michael Cunningham,110,""$25,000,000"",depression|multiple storyline|mental illness|mental breakdown"
"5993,John Cusack|Noah Taylor|Leelee Sobieski|Molly Parker|Ulrich Thomsen|David Horovitch|Janet Suzman|András Stohl|John Grillo|Anna Nygh|Krisztián Kolovratnik|Peter Capaldi|Yuliya Vysotskaya|János Kulka|Kata Pálfi,Menno Meyjes,106,""$11,000,000"",art dealer|painter|mistress|jewish"
"5994,Stella Gonet|Andrew Havill|Henry McGrath|Hugh Mitchell|Poppy Rogers|Jessie Lou Roberts|Charlie Hunnam|Romola Garai|Tom Courtenay|Christopher Plummer|Anne Hathaway|Jim Broadbent|Angela Curran|Jamie Bell|Juliet Stevenson,Charles Dickens,132,""$10,000,000"",uncle nephew relationship|based on novel|alliterative title|1850s"
"5995,Adrien Brody|Emilia Fox|Michal Zebrowski|Ed Stoppard|Maureen Lipman|Frank Finlay|Jessica Kate Meyer|Julia Rayner|Wanja Mues|Richard Ridings|Nomi Sharron|Anthony Milner|Lucy Skeaping|Roddy Skeaping|Ben Harlan,Ronald Harwood,150,""$35,000,000"",pianist|holocaust|survival|poland"
5996,James Franco|Brenda Blethyn|Mena Suvari|Harry Dean Stanton|Seymour Cassel|Brenda Vaccaro|Josie Davis|Willie Metcalf|Janet Shea|Cary Wilmot Alden|Nicolas Cage|Scott Caan|Graham Timbes|Wallace Merck|Doug Barden,John Carlen,110,NA,older woman younger man relationship|gigolo|brothel madam|prostitute
5997,NA,NA,NA,NA,NA
"5998,Drew Barrymore|George Newbern|Dennis Christopher|Leslie Hope|Sally Kellerman|George Maharis|Peter Dobson|Carl Bressler|Dan Shor|Jaid Barrymore|Stanley DeSantis|Sean Whalen|Thomas Bosack|Sarina C. Grant|John Cardone,Avi Nesher,104,""$3,000,000"",nosebleed|cult film|psychotronic film|sexy dancing"
"5999,Michael Ironside|Julie Strain|Billy Idol|Pier Paquette|Sonja Ball|Brady Moffatt|Rick Jones|Arthur Holden|Alan Fawcett|Jane Woods|Elizabeth Robertson|Luis de Cespedes|Terrence Scammell|Vlasta Vrana,Michel Lemire,88,""$15,000,000"",revenge|female warrior|brutality|adult animation"
6000,NA,NA,NA,NA,NA
6001,NA,NA,NA,NA,NA
"6002,Philip Seymour Hoffman|J.D. Walsh|Jimmy Raskin|Kathy Bates|Erika Alexander|Sarah Koskoff|Mark Hannibal|Jim Wise|Trace Turville|Wayne Duvall|Stephen Tobolowsky|Kevin Breznahan|Jennifer Keddy|David Lenthall|Jack Kehler,Gordy Hoffman,90,""$1,000,000"",downward spiral|gasoline|suicide|model airplane"
"6003,Dick Clark|Sam Rockwell|Michelle Sweeney|Drew Barrymore|Chelsea Ceci|Michael Cera|Aimee Rose Ambroziak|Isabelle Blais|Melissa Carter|Jennifer Hall|Ilona Elkin|Sean Tucker|Jaye P. Morgan|Maggie Gyllenhaal|David Julian Hirsh,Chuck Barris,113,""$30,000,000"",secret agent|hitman|broken nose|playboy mansion"
6004,Leonor Silveira|Cécile Sanz de Alba|Luís Miguel Cintra|Ruy de Carvalho|Luís Lima Barreto|Micheline Larpin|Diogo Dória|José Pinto|Filipe Cochofel|João Perry|Glória de Matos|António Reis|Isabel Ruth|Dina Treno|Dalila Carmo,Manoel de Oliveira,187,NA,voice over narration|rose|femme fatale|doctor
6005,Jeff Foxworthy|Bill Engvall|Ron White|Larry the Cable Guy|Heidi Klum|David Alan Grier,Bill Engvall,NA,NA,stand up comedy|redneck|stand up comedian|live audience
"6006,Ashton Kutcher|Brittany Murphy|Christian Kane|David Moscow|Monet Mazur|David Rasche|Thad Luckinbill|David Agranov|Taran Killam|Raymond J. Barry|Toshi Toda|George Gaynes|Massimo Schina|Valeria Andrews|Alex Thomas,Sam Harper,95,""$18,000,000"",honeymoon|marriage|newlywed|bare chested male"
"6007,Lombardo Boyar|Steve Guttenberg|Cynthia Watros|A.J. Benza|Tom Wright|Shirley Knight|Kenneth Moskow|Paul Dillon|Fred Medrano|Ann Guttenberg|Stanley Guttenberg|Kim Marriner|Patsy Fitzgerald|Christopher Vogler|Lisa Popeil,Steve Guttenberg,92,""$2,000,000"",vomiting|watching tv|break up|gay"
6008,Olivier Gourmet|Morgan Marinne|Isabella Soupart|Nassim Hassaïni|Kevin Leroy|Félicien Pitsaer|Rémy Renaud|Annette Closset|Fabian Marnette|Pierre Nisse|Stephan Barbason|David Manna|Abdellah Amarjouf|Jimmy Deloof|Anne Gerard,Luc Dardenne,99,NA,apprentice|class|classroom|work
"6009,Teah|Michelle Reis|Patricia Manterola|Mitsuhiro Oikawa|Kôji Kikkawa|Ren Osugi|Akaji Maro|Anatoli Krasnov|Sebastian DeVicente|Terence Yin|Atsushi Okuno|Akira Emoto|Eugene Nomura|Marcio Rosario|Masa Kanome,Seishu Hase,103,""JPY2,000,000"",cocaine|yakuza|brazilian|violence"
"6010,Denis Leary|Elizabeth Hurley|Luis Guzmán|Victor Argo|Chris Noth|Donald Faison|Keith Nobbs|Steve Buscemi|Maurice Compte|Otto Sanchez|Melonie Diaz|Millie Tirelli|Kevin Olson|Joe D'Angerio|Maurice G. Smith,Tom DiCillo,93,""$4,000,000"",detective|chiropractor|police|apartment"
"6011,Mira Sorvino|Mariah Carey|Melora Walters|Arthur J. Nascarella|Saul Stein|Joseph Siravo|Christian Maelen|Anthony Alessandro|Louis Di Bianco|Noam Jenkins|Jeremiah Sparks|Dax Ravina|Karen Giordano|Michael Egan|Jere Gillis,John Meadows,96,""$11,000,000"",weeping|gangster|spitting in someone's face|drug dealing"
"6012,Jason Lee|Julia Stiles|Selma Blair|James Brolin|Shawn Hatosy|Lochlyn Munro|Diana Scarwid|David Koechner|Julie Hagerty|Thomas Lennon|Jackie Burroughs|Jay Brazeau|Matthew Walker|Fred Ewanuick|Lisa Calder,Greg Glienna,101,""$20,000,000"",bachelor party|wedding|climbing a tree|taxi"
"6013,Jerry O'Connell|Anthony Anderson|Estella Warren|Christopher Walken|Marton Csokas|Dyan Cannon|Michael Shannon|Bill Hunter|David Ngoombujarra|Marco Sellitto|Damien Fotiou|Christopher James Baker|Ryan Gibson|Denise Roberts|Antonio Vitiello,Steve Bing,89,""$60,000,000"",kangaroo|australia|best friend|wet t shirt"
6014,Martin Lawrence|Steve Zahn|Colm Feore|Bill Duke|Eric Roberts|Timothy Busfield|Robinne Lee|Matt McCoy|Brett Cullen|Cleo King|Gerry Del Sol|Ken Lerner|Mari Morrow|Stephen Tobolowsky|Joe Flaherty,Jay Scherick,88,NA,los angeles police department|lapd|ex con|race relations
"6015,You Ge|Rosamund Kwan|Donald Sutherland|Da Ying|Paul Mazursky|Ping He|Biao Fu|Chengru Li|Christopher Barden|Hanyu Zhang|Paul Duke|Xiaogeng Li|Yiwei Liu|Xiao-Li Xu|Ye Hong,Xiaogang Feng,107,""$3,300,000"",funeral|assistant|coma|chinese"
"6016,Alexandre Rodrigues|Leandro Firmino|Phellipe Haagensen|Douglas Silva|Jonathan Haagensen|Matheus Nachtergaele|Seu Jorge|Jefechander Suplino|Alice Braga|Emerson Gomes|Edson Oliveira|Michel Gomes|Roberta Rodrigues|Luis Otávio|Kiko Marques,Kátia Lund,130,""$3,300,000"",photographer|slum|gang|brazil"
6017,Elia Suleiman|Manal Khader|George Ibrahim|Amer Daher|Jamel Daher|Lufuf Nuweiser|Read Masarweh|Bassem Loulou|Salwa Nakkara|Naaman Jarjoura|Rama Nashashibi|Saiman Natour|Fairos Hakim|Khalil Jarjoura|Hamada Shamout,Elia Suleiman,92,NA,woman|checkpoint|jerusalem|santa claus
6018,Stine Stengade|Lars Mikkelsen|Sven Wollter|Peaches Latrice Petersen|Camilla Bendix|Lotte Bergstrøm|Thomas W. Gabrielsson|Ronnie Lorenzen|Oliver Appelt Nielsen|Klaus Pagh|Claus Strandberg|Henrik Birch|Michael Hasselflug|Helle Merete Sørensen|Nicolas Bro,Ole Christian Madsen,93,NA,mental institution|love|amazing grace hymn|psychotic depression
6019,Christopher Reeve|Joe Mantegna|Kim Cattrall|Edward Kerr|Geoffrey Rivas|Finola Hughes|William H. Macy|Ron Canada|Natalija Nogulich|Clark Gregg|Marty Levy|J.J. Johnston|Blake Foster|Frank Medrano|Joanna Miles,Jerry Lazarus,95,NA,buttocks|female rear nudity|female frontal nudity|telephone
6020,NA,NA,NA,NA,NA
6021,NA,NA,NA,NA,NA
"6022,Sal Lopez|Vira Montes|Roberto Martín Márquez|Dyana Ortelli|Joe Aubel|Rob Garrett|Lance August|Cody Glenn|Don Pugsley|Panchito Gómez|Albert Joe Medina Jr.|Alex Solís|Raymond Amezquita|Steve Wilcox|Richard Coca,Floyd Mutrux,125,""$16,000,000"",gay rape|hood|prison|gang"
6023,NA,NA,NA,NA,NA
6024,Russell Crowe|Salma Hayek|Abraham Alvarez,Michael Cristofer,90,NA,mexican actress playing american character|apartment|anger|muscles
6025,Chris Rock|Allen Payne|Deezer D|Chris Elliott|Phil Hartman|Charlie Murphy|Khandi Alexander|Art Evans|Theresa Randle|Willard E. Pugh|Ty Granderson Jones|Rachel True|Victor Wilson|Richard Gant|J.D. Daniels,Chris Rock,89,NA,rap|rap music|title directed by female|african american
6026,Götz George|Jürgen Hentsch|Pierre Franckh|Hans-Michael Rehberg|Matthias Fuchs|Marek Harloff|Christian Honhold|Rainer Feisthorn,Romuald Karmakar,110,NA,dialogue driven|professor|mental exam|stenographer
6027,River Phoenix|Lili Taylor|Richard Panebianco|Anthony Clark|Mitchell Whitfield|Holly Near|Elizabeth Daily|Sue Morales|Christina Mastin|Christopher Shaw|John Lacy|Chris San Nicholas|Brian Gotta|Peg Phillips|Neal Allen,Bob Comfort,94,NA,toothless girl|feminist film|year 1963|physical beauty as theme
6028,NA,NA,NA,NA,NA
6029,NA,NA,NA,NA,NA
6030,NA,NA,NA,NA,NA
6031,NA,NA,NA,NA,NA
6032,NA,NA,NA,NA,NA
"6033,Ethan Hawke|Teri Polo|Brian McNamara|Fisher Stevens|BD Wong|Tony Rosato|Don S. Davis|James Hong|Victor Wong|Ping Wu|Duncan Fraser|Jerry Wasserman|Terry David Mulligan|Merrilyn Gann|Stephen Chang,Parker Bennett,97,""$10,000,000"",teen comedy|teenage boy|teenager|teenage protagonist"
6034,NA,NA,NA,NA,NA
6035,NA,NA,NA,NA,NA
6036,NA,NA,NA,NA,NA
6037,NA,NA,NA,NA,NA
"6038,Barbara Hershey|Keanu Reeves|Peter Falk|Bill McCutcheon|Patricia Clarkson|Richard Portnow|Jerome Dempsey|Richard B. Shull|Paul Austin|Joel Fabiani|Crystal Field|Jayne Haynes|Mary Joy|Rob Kramer|Anna Thomson,Jon Amiel,107,""$11,000,000"",year 1951|1950s|radio|radio sound effects"
6039,NA,NA,NA,NA,NA
"6040,Chaney Kley|Emma Caulfield Ford|Lee Cormie|Grant Piro|Sullivan Stapleton|Steve Mouzakis|Peter Curtin|Kestie Morassi|Jenny Lovell|John Stanton|Angus Sampson|Charlotte Rose|Joshua Anderson|Emily Browning|Rebecca McCauley,Joe Harris,86,""$11,000,000"",tooth fairy|darkness|night terrors|fear of the dark"
